movie_id,story
193267,"In the year of 754 AD, during a time of epic battles and bloodshed, the legend of the pagan warrior king, Rebad, is born, but so is a new weapon against his people: Christianity. Redbad must ultimately unite a Viking army powerful enough to defeat the seemingly invincible Franks."
193269,"A family lives in a remote Kazakh village. There are five sons. The oldest, Aslan, becomes the father\xe2\x80\x99s deputy in charge of all the work and delegating tasks to his younger brothers. Fair and humane, he sympathises with his siblings when they err, and accepts the father\xe2\x80\x99s blame for them. One day Aslan takes the children to the river, a moment of happiness as the river is deep enough for a real swim. Since then, life is different. The children become more diligent in their daily chores, while the river turns into the focus of their lives."
193271,"A portrait of controversial Breitbart honcho and Donald Trump advisor, Stephen K. Bannon."
193273,"Near a coastal village of Thailand, by the sea where thousands of Rohingya refugees have drowned, a local fisherman finds an injured man lying unconscious in the forest. He rescues the stranger, who doesn\xe2\x80\x99t speak a word, offers him his friendship and names him Thongchai. But when the fisherman suddenly disappears at sea, Thongchai slowly begins to take over his friend\xe2\x80\x99s life - his house, his job and his ex-wife..."
62203,"A young woman\xe2\x80\x99s quest for revenge against the people who kidnapped and tortured her as a child leads her and her best friend, also a victim of child abuse, on a terrifying journey into a living hell of depravity."
193275,"Jos\xc3\xa9 lives with his mother in Guatemala: a tough life in one of the world\'s most dangerous, religious, and impoverished countries. Jos\xc3\xa9 is her youngest and favorite child, and her life is going to church and selling sandwiches. He spends his days on crowded buses and in the streets delivering food. Resigned and aloof, in free moments he plays with his phone and looks for random sex. When he meets Luis, Jos\xc3\xa9 is thrust into a dimension of passion and pain and self-reflection that was previously unimaginable."
193277,"Composed of a series of portrait shots of mostly anonymous individuals, filmmaker Tsai Ming-liang\'s digital experiment turns the human face into a subject of dramatic intrigue."
193279,"72 hours from the final of an international female bodybuilding championship. Lea Pearl is set to compete for the prestigious title of Miss Heaven. But her past catches up with her, when her ex-lover Ben shows up with the 6-year-old son she hardly knows."
193281,"After 10 years of struggle in Paris, Emma Peeters has to face the facts: she will never be an actress. She decides to commit suicide on her 35th birthday. That is when she meets Alex, a funeral home employee."
193283,"An unusual love-hate relationship between a 75-year-old son and his 102-year-old father, who wants to break the oldest-man-alive record."
193287,"To escape his life of crime, a Paris drug dealer takes on one last job involving Spain, unhinged gangsters, his longtime crush and his scheming mother."
193289,"A documentary about an unusual volleyball team in Hamar, Norway, with ladies aged from 66 to 98. Now they are up for their first match, after 30 years of training."
193291,"A resort for individuals who want to lose weight is helps several women discover friendships, acceptance with body image and hard truths."
193295,"The story of the Polish fliers who found themselves fighting for the freedom of their own country in foreign skies. Seen through the eyes of a Polish fighter ace and adventurer, it tells how the Poles\xe2\x80\x94driven across Europe by the German war machine\xe2\x80\x94finally make their last stand. Flying Hurricanes for the RAF over Britain, they became a key component in the legend of \xe2\x80\x98The Few\xe2\x80\x99. Up against the might of the Luftwaffe they hoped that, by saving Great Britain from Nazi invasion, they were keeping the dream of a free Poland alive."
193297,"The Scooby gang visits a culinary resort run by Fred\'s uncle, Bobby Flay. While enjoying the sights, a ghost attacks the guests and destroys the resort, leaving the gang to put a stop to its threat."
193299,"A portrait of Highlights Magazine following the creation of the cultural phenomenon\'s 70th Anniversary issue, from the first editorial meeting to its arrival in homes, and introducing the quirky people who passionately produce the monthly publication for ""the world\'s most important people,""...children. Along the way, a rich and tragic history is revealed, the state of childhood, technology, and education is explored, and the future of print media is questioned."
62235,"Avery, a reclusive older man, has a best friend in his dog, Red. When three teens kill Red without reason, Avery sets out for justice and redemption, attempting to follow the letter of the law. But when the law fails him, and the boys\' father clearly defines right and wrong in his own way, Avery must avenge himself by any means possible."
193307,"Told through performances, TV interviews, home movies, family photographs, private letters and unpublished memoirs, the film reveals the essence of an extraordinary woman who rose from humble beginnings in New York City to become a glamorous international superstar and one of the greatest artists of all time."
193309,"Straight-arrow Barry has moved 3000 miles away from lackluster Ohio to attend college in sunny SoCal, and his friend Douglas has come along for the ride. Barry has his education on his mind; Douglas, the consummate mover-and-shaker, plans to make Barry a ""Bar Star."" Everyone knows the ""Bar Star,"" the nightclub denizen that: like James Bond, he knows that every woman wants him, and every random guy wants to be just like him."
62237,"A documentary about Soulwax: Director Saam Farahmand filmed Soulwax on their recent international dates, capturing all the excitement, chaos and humour of the world tour. Where the Beastie Boys filmed one gig with 50 cameras, Soulwax filmed 120 shows with one camera, in Europe, Japan, US, Latin America and Australia. The result is a snapshot of life on the road with one of the most exciting live bands in the world, and features their friends including 2manyDJ\'s, James Murphy &amp; Nancy Whang (LCD Soundsystem), Erol Alkan, Tiga, Justice, Busy P, So-Me, Peaches, Klaxons and many more in interview, as well as behind-the-scenes footage, and LOTS of music."
193321,Welcome to hell week.
62250,"An inside look at Italy\'s modern-day crime families, the Camorra in Naples and Caserta. Based on a book by Roberto Saviano. Power, money and blood: these are the ""values"" that the residents of the Province of Naples and Caserta have to face every day. They hardly ever have a choice and are forced to obey the rules of the Camorra. Only a lucky few can even think of leading a normal life."
193323,"A recently divorced young man discovers a mint condition Blade doll in his deceased brother\'s closet and plans to sell the toy at a convention in Oregon celebrating the 30th anniversary of the infamous Toulon Murders. All hell breaks loose during the auction when a strange force animates all of the puppets throughout the convention, setting them on a bloody killing spree."
193325,"The duo from the popular detective series gets their first serious job. The Hammurabi Contest stands a chance of becoming a great event at the school in Valleby. The prize is an ancient book containing the rules of solving disputes. Short before the contest starts, the book disappears in mysterious circumstances. Without the book, the contest will not take place! All the effort and dedication of pupils would be for nothing, and the school would lose its prestige. Jerry and Maja are involved from the very beginning, trying to find the lost book. Will the kids find the underlying cause of the case? A white dove will help them solve the mystery..."
193327,"When a drifter befriends a quirky mortician, an unlikely business partnership is formed. Paranoia soon develops, however, and both men are forced to come to terms with the fragility of friendship and loyalty."
193335,"While on an afternoon walk with their children, two small town reporters notice the military camped on a hilltop. Debating the possible significance of this activity, they answer their door when two unusual strangers come knocking and find themselves held hostage in their own home."
62265,When radio love guru Dr Emma Lloyd convinces Patrick Sullivan\'s fianc\xc3\xa9e to dump him the week before their wedding. He sets about teaching her a lesson for interfering in other peoples lives that she knows nothing about. Things take a turn when he finds himself falling for the very person who ruined his life and everyone is going to have to learn a few lessons about \'Real Love\'
193339,"With their sights set on a \xc2\xa325,000 reward promoted by a local newspaper, American documentarians Georgia and Matt head to Exmoor in North Devon to film the fabled beast supposedly slinking through the remote terrain. Is the creature a leopard, a panther, a family pet crossbreed, an imaginary predator? Setting up a forest camp with an old acquaintance harbouring his own dark secrets, the trio fix 42 cameras to the trees and rocks, linked back to a computer nerve centre where nothing should go unnoticed as they take turns to night watch. But then they discover some putrefying body parts all neatly tied up\xe2\x80\xa6 then some more. And before long they realise they are in the lair of a beast right enough, but certainly not one of the four-legged variety. For they have discovered a serial killer\xe2\x80\x99s playground and are soon to become his most wanted prey."
193341,"Two disconnected English brothers are ostracized in a small village in the west of Ireland. Drawn back together by the unexpected and mysterious death of their father, they are immediately at odds until they find a girl dumped still alive in the moors. What follows is a bizarre turn of events, both beautiful and surreal, as the two brothers search for their own resolutions. At times both a love story and a tragic tale, the story is inspired by a piece in John Steinbeck\'s East of Eden."
193345,"BBS: The Documentary (commonly referred to as BBS Documentary) is a 3-disc, 8-episode documentary about the subculture born from the creation of the bulletin board system (BBS) filmed by computer historian Jason Scott Sadofsky of textfiles.com.  Production work began in July 2001 and completed in December 2004. The finished product began shipping in May 2005.  Although the documentary was released under the Creative Commons Attribute-ShareAlike 2.0 License[1], meaning that anyone can legally download it for free, Jason Scott Sadofsky has made it known that the downloadable version is only a taste of the full experience and recommends that individuals purchase the documentary DVDs."
193347,"In ""Before the Frost"", a fanatical sect is suspected to be behind some horrific violent crimes in Ystad. Henning Mankell\'s sharp-eyed commissioner receives assistance from her daughter Linda (Johanna S\xc3\xa4llstr\xc3\xb6m), a newly-graduated police officer, and criminal inspector Stefan Lindman (Ola Rapace). The first of 32 films with Krister Henriksson as the popular commissioner Kurt Wallander"
62277,"While driving through the kilometer 31 of a lonely road, Agata Hameran hits a boy. She leaves her car to help the victim and another car runs over her and she falls in a deep coma. Her twin sister Catalina telepathically feels the pain of Agata and hears her whispering for help. Together with her boyfriend Nuno and Agata\'s mate Omar, they return to the km 31 of the road, and find out that the place is surrounded by supernatural accidents caused by the ghost of a mother that lost her boy many years ago. Further, Catalina discloses that the spirit of Agata is trapped between the worlds of the living and the dead."
62293,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life."
127833,Each member of a group of people has a connection to a self-help book authored by a reclusive former football coach.
62299,"When the night falls, and the creatures of the dark are crawling out of the shadows, there is only one man who stands between us and evil: Edward Carnby."
193371,"The best women of British acting go to an audition for a dream role, primed to take on the role of a lifetime: that complex woman, the strong woman, a woman for today."
193373,"Illusionist Derren Brown reinvents the concept of ""faith healing"" through a series of stunts that debunk the confines of fear, pain and disbelief."
193375,"Mrs. Aylwood is a distraught mother since her daughter, Karen, vanished in the English countryside over 20 years ago. When the Carstairs family move into the Aylwood manor for the summer, strange occurrences begin to unnerve the family and Jan begins to suspect that they are linked to Karen\'s disappearance. As Jan unravels the dark past hidden by the townspeople, she delves further into the mystery and deeper into danger, but now it might be too late to escape the Watcher in the Woods."
193389,"In an empty city, scorched by the sun, the young and old confuse the fever of sunstroke with the delicate birth of passion. Like ghosts, they hover around buildings and endless flatlands in search of the ever elusive love. Inspired by 19th century Russian short stories, the plots weave and unravel together in the improbable city of Brasilia \xe2\x80\x93 a distorted mirror-image of the Soviet utopia \xe2\x80\x93 located in the heart of the Brazilian desert."
127857,"Algeria, the 1930s. Younes is nine years old when he is put in his uncle\'s care in Oran. Rebaptized Jonas, he grows up among the Rio Salado youths, with whom he becomes friends. Emilie is one of the gang; everyone is in love with her. A great love story develops between Jonas and Emilie, which is soon unsettled by the conflicts troubling the country."
127859,"An ancient pestilence called The Scourge has been set free in a small town after being entombed in a church\'s masonry for a century and a half. As bodies rapidly pile up, nothing stands between the spawning Scourge and the rest of the town except our young heroes Scott and Jessie who rediscover their love for each other in the process"
193395,"In a spooky small town, when a slew of pizza delivery boys are slain on the job, two daring survivors set out to catch the culprits behind the cryptic crime spree."
127861,"Exploring the rough and tumble world of hockey, Academy Award winner Alex Gibney (""Taxi to the Dark Side"") looks at the world of the NHL enforcers and specifically the career of Chris ""Knuckles"" Nilan who helped the Montreal Canadiens win the Stanley Cup."
193403,"A mysterious talking cat uses its powers of communication to enrich the lives of two different families, and bring them together."
127867,"After a tragic accident Luke Gibson is left with critical injuries and complete amnesia. A new technological breakthrough from the Hexx Corporation - a Psi-Comp Implant that\'s hardwired into Luke\'s brain - saves his life, but Luke soon finds out that this new technology comes with a price and that the Hexx Corporation harbors sinister plans for the new device."
193405,"An epic portrayal of the events surrounding the infamous 1819 Peterloo Massacre, where a peaceful pro-democracy rally at St Peter\xe2\x80\x99s Field in Manchester turned into one of the bloodiest and most notorious episodes in British history. The massacre saw British government forces charge into a crowd of over 60,000 that had gathered to demand political reforms and protest against rising levels of poverty."
193407,A football coach afraid of commitment has to take care of his nephew with Asperger\'s Syndrome.
127873,"Jay Mohr\'s newest one hour special, and the first in over 7 years, is a hilarious set of stories of the challenges of raising two kids, keeping his family on the right path, along with his legendary impressions (Christopher Walken, Norm MacDonald, Adam Sandler and a host of others) and riotous real life Hollywood stories. As Jay says, ""the stories are all true"" and they\'re all funny too."
193409,"They have been abandoned in a world adorned with concepts such as family, friendship, love, and opportunities. In search of answers to their questions, they devour themselves like a chemical substance that corrodes the world around, in order to eventually learn not to listen but to hear, not to look but to see. And to find their way."
127875,"The Gold Spinners is a story about the birth, glory, and disappearance of a peculiar, invisible, and mighty business empire, the film studio Eesti Reklaamfilm, the only company producing commercials in the Soviet Union."
127877,"Kawariki must become the leader of the family after his father retires in this intimate drama. A husband and father, he realizes that in order to lead with integrity, he must come out and be honest about his own life, even though it will test the boundaries of acceptance and unconditional love. Offering valuable insights into Maori traditions, family ideals and cultural values, this feature debut is rich and textured with emotional layers and stunning New Zealand landscapes. Written by Websurfer  (IMDB.com)"
127879,A documentary capturing the modern day VHS culture and VHS collectors.
62344,A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister\'s wedding.
127881,"Reveals the history and worldwide scope of plastics pollution, investigates its toxicity and explores solutions. From styrofoam cups to artificial organs, plastics are perhaps the most ubiquitous and versatile material ever invented. No invention in the past 100 years has had more influence and presence than synthetics. But such progress has had a cost."
193417,"Manel, a physicist working on his PhD thesis, accidentally fall in love with Elena, a young model and aspiring actress."
193415,"This film tells the story of itinerant circus performers, cabaret acts and fairground attractions, showing rarities and never-before seen footage of fairgrounds, circus entertainment, freak shows, variety performances, music hall and seaside entertainment, chronicled from the 19th and 20th century. We will see early shows that wowed the world and home movies of some of the greatest circus families. Director Benedikt Erlingsson takes us back to the days when the most outlandish, skillful and breathtaking acts traveled the world. This rich visual archive has been created with exclusive access to The University of Sheffield\xe2\x80\x99s National Fairground Archive and is accompanied by an epic new score by Georg Holm and Orri P\xc3\xa1ll D\xc3\xbdrason of Sigur R\xc3\xb3s, in collaboration with Hilmar \xc3\x96rn Hilmarsson and Kjartan Dagur Holm."
193421,"With his marriage to Audrey almost at an end, Ben begins a torrid affair with Mercedes, a young French student in his writing class. The affair soon spins out of control, their emotions and Ben and Audrey\'s family hanging in the balance."
193423,"If you want to impress your dining companions in Cyprus, it\'s not caviar that you order, but ambelopoulia: a tiny songbird. But as this gripping doc reveals, the cost to bring such delicacies to the table is enormous. Bestselling novelist Jonathan Franzen takes a break from the world of fiction to guide us through an all too horrifying reality: tens of millions of protected migratory songbirds are illegally killed every year. Franzen, a longtime bird lover, accompanies young staffers of the Committee Against Bird Slaughter on their expeditions. With police enforcement in Southern Europe practically non-existent, they risk their lives to rescue trapped birds, and confront hostile poachers. It\'s a topic that proves a cultural flashpoint -- the Cypriot landowners cannot understand why a bunch of Italians can tell them what to do on their land."
193425,"Truck driving is all sixty-year-old widower Germain has ever known. When he is involved in a head-on collision that leaves a woman dead, his quiet life is suddenly thrown into a tailspin."
193427,"When Sarah has a chance to go to a first class university and to join its premiere athletic club, her suburban mother is fearful of the change and refuses to help financially. But Sarah\'s roommate knows that they will get a grant if they marry. Sarah agrees but only to discover that her true heart lies elsewhere. Sarah prefers to run."
193429,"Henri was raised by religious in a convent and lived with them until the women, now elders, moved, leaving him alone. Henri fixes lamps. Since his young age, he\'s been replacing burned light bulbs and illuminates people\'s lives. After following signs, he finds himself working in a lamp company. Through his new work, he meets an old man trying to never forget his glory days and a blind woman, teller in an adult cinema, with whom he falls in love."
193431,"Thanks to his wife Madeleine, a social worker who saved him from the street when he was 17-years-old, Pierre Dalp\xc3\xa9 has become a prosperous entrepreneur, running a garbage-collection business in the Montreal area. His quiet happiness with his wife and their children changes when he crosses paths with Eve, a teenage drug addict/prostitute who belongs to a street gang. At the risk of destroying everything he\xe2\x80\x99s built up, Pierre decides to make it his mission to help Eve get out of her unhealthy situation before she dies of an overdose, like his sister did. But in doing so, he has to confront his old demons, to Madeleine\xe2\x80\x99s despair, as she feels him slipping farther away from her every day."
193435,"Todd, a haunted young man, runs from the past as he struggles to protect the innocence of Benny, his mute younger brother, in a post apocalyptic world where all the adults have turned into Zombies."
193439,"The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime and mysteriously found dead during his detention. In one week\'s time, a family is changed forever."
193441,"After an unexpected death in the family, a mother and son struggle to find spiritual healing at a beachfront summer home."
193445,"High school senior Lily and her group of friends live in a haze of texts, posts, selfies and chats just like the rest of the world. So, when an anonymous hacker starts posting details from the private lives of everyone in their small town, the result is absolute madness leaving Lily and her friends questioning whether they\'ll live through the night."
62374,"The CIA\xe2\x80\x99s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency\xe2\x80\x99s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky \xe2\x80\x93 a satellite link \xe2\x80\x93 watches Ferris.  At the other end of that real-time link is the CIA\xe2\x80\x99s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival."
193447,"True story of Ashraf Marwan, who was President Nasser\'s son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence\'s most precious asset of the 20th century. Based on NYT bestselling book \'The Angel: The Egyptian Spy Who Saved Israel\' by Uri Bar-Joseph."
62376,"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember\'s once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now, two teenagers, in a race against time, must search Ember for clues that will unlock the ancient mystery of the city\'s existence, before the the lights go out forever."
193449,"Stevie is a sweet 13-year-old about to explode. His mom is loving and attentive, but a little too forthcoming about her romantic life. His big brother is a taciturn and violent bully. So Stevie searches his working-class Los Angeles suburb for somewhere to belong. He finds it at the Motor Avenue skate shop."
62378,A pair of rivaling stage magicians are forced to confront their falling out over a guillotine mishap when they compete in a magic competition.
193451,A teenager\'s quest to launch Norwegian Black Metal in Oslo in the 1990s results in a very violent outcome.
193455,"A ship carrying settlers to a new home on Mars after Earth is rendered uninhabitable is knocked off-course, causing the passengers to consider their place in the universe."
193457,"Documentary - War zone borders, engine trouble and the difficulties of making money to survive couldn\'t outweigh the thrill of adventure and discovery Daniel Rintz encountered while motorcycling around the world for two and a half years."
62390,Follows five autistic children as they work together to create and perform a live musical production.
193465,"When troubled 12-year-old Jacob Felsen is sent away to boarding school, he enters every kid\xe2\x80\x99s worst nightmare: a creepy old mansion, deserted except for six other teenage misfits and two menacing and mysterious teachers. As events become increasingly horrific, Jacob must conquer his fears to find the strength to survive."
62394,"A DEA agent whose family was slain as part of a conspiracy, and an assassin out to avenge her sister\'s death, join forces to solve a series of murders in New York City."
193469,"Two young couples in New York-one black and gay, one white and heterosexual-find their lives intertwined as they create new relationship norms, explore sexual identity, and redefine monogamy."
193471,"Three sisters enter the house of a senator with the intention of stealing money obtained from bribes, but once inside, they begin to hear strange cries coming from the basement."
193473,"A single mother and her young daughter struggle to make ends meet until they inherit their family\'s farmhouse. When a business rival covets their water rights, the situation spirals out of control."
193477,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne."
193479,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight."
193481,Chitti Babu begins to suspect his elder brother\'s life is in danger after they team up to lock horns with their village president and overthrow his unlawful 30 year old regime.
193485,Fan girl finds herself torn between the attraction for her film idol and her best male friend.
193491,A story about bullying and homophobia between a teenagers at high school.
62420,"A boy in abject poverty works in a hotel and becomes obsessed with a swimming pool in the opulent hills of Panjim, Goa, India. His life gets turned upside-down when he attempts to meet the mysterious family who lives at the house."
193493,"A young man struggles with the pressure of caring for his terminally ill father while trying to unlock a secret that his father seems determined to keep from him. The story takes another dramatic turn when Ron, Burghardt\xe2\x80\x99s long-lost friend from his youth, re-appears \xe2\x80\x94 and a well-kept family secret is uncovered."
193497,"For Johannes and Lydia Klare, their faith in God comes first. Together they lead a small community in Stuttgart, successfully. People listen to them, they are becoming more and more close to them. There are even plans to make the donor-funded community much bigger by the generous contributions of Volker. First of all, the couple have quite different, more urgent points to take care of. When one day they watch the homeless street-boy Simon drifting back and forth in drug-related crises, they take him in for a short while. Together they want to help him again on the right path. But it is not just the drugs that are causing conflicts. Simon\'s homosexuality also presents the two with great challenge, since it is not so easy to unite with their faith."
193499,"A naturalistic film about the nontraditional relationship of lovers Mila, Igor, and Gilmar that shuns convention, instead embracing love in all its dazzling iterations."
193501,"Takes a look at gay and straight love among the new millennials. Everything from secret crushes to homophobic attitudes are revealed by the rambunctious students taking Drama and Dance from Loris. None of the teens are what they seem at first glance, with gay hearts lurking behind tough exteriors and straight kids expressing themselves in very queer ways."
193503,"Both original and incredibly romantic, Redwoods tells the story of an already-partnered man whose love is tested when a mysterious drifter passes through his small Northern California town."
62434,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought."
193507,A quick witted young man from the streets of South Central must rush a lily-white USC fraternity to recover a stash of stolen money.
62437,"The story of the eventful life of George W. Bush\xe2\x80\x94his struggles and triumphs, how he found both his wife and his faith\xe2\x80\x94and the critical days leading up to his decision to invade Iraq."
127974,"Reg and Lindsay run an organic fertiliser business. They need a fresh supply of their ""secret ingredient"" to process through the meat grinder. Reg comes across two guys and a girl with a broken-down vehicle on their way to a music festival."
62439,"When Dustin\'s girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position."
193521,"Christmas is on its way and with it disaster. The 92,000 responsible for manufacturing children\'s toys all become sick at the same time! It\'s a tough moment for Santa, better known as Father Christmas. He\'s left no choice: he must make an emergency trip to Earth with his reindeer to search for a remedy. When he arrives, he must find some allies to save the magic of Christmas."
193523,"Bharat, a graduate raised in London clueless about the future becomes the Chief Minister of Andhra Pradesh due to the circumstances. New to India and with no political knowledge he learns the ropes quickly and governs efficiently. However, while he endears himself to the crowd, he makes enemies out of the political class, including his own party members who create trouble for him and try to stop him from bringing in changes in the society."
127989,"A middle-aged, unemployed heroin-addict, Checkie, loiters on the Tbilisi street outside his son\xe2\x80\x99s school, where he himself was once a promising student. His wife, meanwhile, struggles to pay the tuition and understand her husband\xe2\x80\x99s lack of interest in the family\xe2\x80\x99s survival\xe2\x80\x94even as the bank repossesses their furniture. But when a group of policemen blackmails Checkie into entrapping the son of his wealthy friend, husband and wife are unified by the uncertainty of their deepening moral dilemma, and a series of worsening foul-ups, in Levan Koguashvili\xe2\x80\x99s lightly humorous yet realistic drama about the fate of a generation left behind in Georgia\xe2\x80\x99s post-Soviet era."
193525,"First his boss shocks him with a confession of love, then his roommate starts coming onto him too. Maybe one of them is his Mr. Right after all."
193531,"A documentary on the 1956 Olympic semifinal water polo match between Hungary and Russia. Held in Australia, the match occurred as Russian forces were in Budapest, stomping out a popular revolt."
193533,"High school student Ichigo Kurosaki lives an ordinary life, besides being able to see ghosts and the blurry memories of his mother death under strange circumstances when he was a kid. His peaceful world suddenly breaks as he meets Rukia Kuchiki, a God of Death."
193543,"Born from the simplest rules, the ancient game of Go is the most complex and elegant game ever discovered. For thousands of years, masters and disciples have passed the game down as a window to the human mind. Now, for the first time, a group of Americans enter the ring, in search of a prodigy who will change the game forever."
193559,"\'Cargo\' brings the raw story of three brothers who own a family business in the fishery and are trying to save it from destruction. The passion for their profession but also for their loved ones, however, drives them to desperate actions."
193561,"55 Steps is based a the inspiring true story of Eleanor Riese, a mental illness patient herself, who brings a class action suit to give competent mental patients the right to have a say in their medication while they\xe2\x80\x99re in a hospital, and Colette Hughes, the lawyer appointed to her case."
193563,"Early one summer morning a young man, with a secret stashed away in a duffel bag, emerges from the forest. In a nearby village he asks around for work, but the farmers, suspicious to the point of hostility, are not very forthcoming. Only when Lucy, the mayor\xe2\x80\x99s unruly daughter, takes a liking to him, does the village change its attitude: he is promptly offered a job as a farmhand and a caravan to live in. As time passes and he is gradually integrated into the community, it emerges that he\xe2\x80\x99s not the only one with a past to hide. Something sinister is lurking under the immaculate surface of this picturesque little world - and it is slowly drawing him in."
193567,"A year has passed since Menma\'s ghostly return to the Super Peace Busters. Although the time they spent together during that summer was short, the five members reminisce about what happened as they each write a letter to their lost friend."
193573,"Although \xce\xbc\'s, the defending champions of the school idol tournament, plans to dissolve their group after the graduation of their senior members, they receive news that leads them to holding a concert event! The 9 girls continue to learn and grow in this new and unfamiliar world. What is the last thing that these girls can do as school idols? With the clock ticking, what kind of meaning will the \xce\xbc\'s members find in performing the most exciting live performance?"
193575,"Just because a journey leads you somewhere you didn\'t expect, doesn\'t mean you ended up in the wrong place."
193577,A group of Israelis and Palestinians come together in Oslo for an unsanctioned peace talks during the 1990s in order to bring peace to the Middle East.
62511,"A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play."
193587,"A large scale catastrophe is occurring across the planet. Ability users are discovered after the appearance of a mysterious fog, apparently having committed suicide, so the Armed Detective Agency sets out to investigate these mysterious deaths. The case seems to involve an unknown ability user referred to as ""Collector,"" a man who could be the mastermind behind the incident.\r Trust and courage are put to the test in order to save the city of Yokohama and ability users across the world from the grip of Collector where the Armed Detective Agency forms an unlikely partnership with the dangerous Port Mafia."
193589,"Jared, the son of a Baptist pastor in a small American town, is outed to his parents at age 19. Jared is faced with an ultimatum: attend a gay conversion therapy program \xe2\x80\x93 or be permanently exiled and shunned by his family, friends, and faith."
193595,"After leaving his wife and his job to find happiness, Anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life."
193597,"""I do not care if we go down in history as barbarians."" These words, spoken in the Council of Ministers of the summer of 1941, started the ethnic cleansing on the Eastern Front. The film attempts to comment on this statement."
193599,Young dancers gather in a remote and empty school building to rehearse on a cold and wintry night. The all-night celebration soon turns into a hallucinatory nightmare when they learn that their sangria is laced with LSD.
193603,"Marianne leaves Abel for Paul, his best friend and the father of her unborn child. Eight years later, Paul dies and Marianne returns to Abel. However, things have changed for the both of them and feelings of jealousy surround their new relationship."
193605,"A haunting ghost story set against the backdrop of a busy winter sales period in a department store, following the life of a cursed dress as it passes from person to person, with devastating consequences."
193607,"Christmas 1944, The Germans make one final push against the attacking allied armies in the West. Lt. Robert Cappa and his platoon of 2nd Infantry Division soldiers have been ordered to hold a vital road junction against the German aggressors. Cappa and his men must find their faith and strength to stand against their enemy in the epic fight know as ""The Battle of The Bulge."""
193623,"Bundy, starring Corin Nemec in the title role and co-starring Kane Hodder, details the dark psyche and previously unexplored motivations of the man who became known as one of the most notorious serial killers to leave behind a legacy of evil."
62553,"Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother\'s past."
128089,"Fresh off the heels of appearing in movies like Superhero Movie and The 40 Year-Old Virgin, fast-talking comedian Kevin Hart stars in this live stand-up performance where he makes fun of everything and everybody - especially himself."
128091,"Craig Ferguson, the Scotland-born host of the Emmy-nominated ""The Late Late Show,"" takes the stage at Boston\'s Wilbur Theatre for this performance captured during the East Coast leg of his 2008 stand-up tour. Known for his amusing observations and wry humor, the newly anointed United States citizen takes a swing at a variety of pop culture topics."
128093,"Bo Burnham is back with a new one-man show full of his patented songs and wordplay, as well as haikus, dramatic readings, blasphemy, and so much more in his first hour-long special, shot live in his home town of Boston."
193629,Three 17-year-old girlfriends get a job at the Toy Depot for the holiday season and become smitten with the guys who work alongside them.
128095,"Finally, a comedian who isn\'t whining, insulting or self-loathing. Kathleen Madigan is just brilliantly funny and is still, after 20 years in the business, actually having fun. In this hilarious stand-up special, shot at the Gramercy Theater in New York City, Kathleen takes on politics, American culture and her family who has given her full permission to sell them down them down the river. Winner of the American Comedy Award for Best Female Comic, Madigan has been seen over 12 times on The Tonight Show, The Late Show with David Letterman, The View, Dr. Phil, ESPN, The Joy Behar Show and has had her own specials on HBO and Comedy Central. Madigan was the only comedian in the history of NBC\'s Last Comic Standing to go unchallenged by any other comedian. She lives in Los Angeles but spends inordinate amounts of time with her family in the Missouri Ozarks."
193631,Mohawk archaeologist Baptiste Asigny engages in a search for his ancestors following a tragic terrain slump in the Percival Molson Stadium.
128097,"In the follow-up to his first EPIX comedy special Please Be Offended, caustic comedian Jim Norton continues to push every hot button he can find... all in the name of a good laugh, of course. With his trademark self-deprecating brand of humor, Norton outrageously covers a wide range of topics that somehow all lead back to sex."
